source,target,source_type,target_type,relation_type,city,state,country,genre,weight,Intrument 1,Intrument 2,Intrument 3,Intrument 4
Stiff Kittens,Bernard Sumner,band,person,member_of,,,GBR,,2,,,,
Von Südenfed,Mark E. Smith,band,person,member_of,,,,"electroclash, electronic",2,,,,
Von Südenfed,Andi Toma,band,person,member_of,,,,"electroclash, electronic",2,,,,
Von Südenfed,Jan St. Werner,band,person,member_of,,,,"electroclash, electronic",2,,,,
LL Cool J,LL Cool J,band,person,member_of,Bay Shore,NY,USA,"Hip Hop, East Coast Hip Hop",2,vocals,,,
Sir Mix-a-Lot,Sir Mix-a-Lot,band,person,member_of,Seattle,WA,USA,"Hip Hop, West Coast Hip Hop",2,vocals,,,
Run-D.M.C.,DJ Jam Master J'Son,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DJ Charlie Chan Soprano,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Stanley Brown,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DJ Ruckus,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,DMC,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Sam Jacobs,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Jam Master Jay,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Eddie Martinez,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Run,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Daniel Shulman,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Larry Smith,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Bobby Tench,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
Run-D.M.C.,Bobby Walker,band,person,member_of,Hollis,,USA,"east coast hip hop, hip hop",2,,,,
The Boo,Adrienne Armstrong,band,person,member_of,,,USA,alternative rock,2,,,,
The Boo,Billie Joe Armstrong,band,person,member_of,,,USA,alternative rock,2,,,,
The Boo,Joey Armstrong,band,person,member_of,,,USA,alternative rock,2,,,,
The Boo,Jakob Danger,band,person,member_of,,,USA,alternative rock,2,,,,
Throwing Muses,Elaine Adamedes,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Becca Blumen,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Tanya Donelly,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Kristin Hersh,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,David Narcizo,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Leslie Langston,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Fred Abong,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
Throwing Muses,Bernard Georges,band,person,member_of,Newport,,USA,"4ad, alternative rock",2,,,,
J Mascis + The Fog,George Berz,band,person,member_of,Amherst,,USA,indie rock,2,,,,
J Mascis + The Fog,J Mascis,band,person,member_of,Amherst,,USA,indie rock,2,,,,
J Mascis + The Fog,Mike Watt,band,person,member_of,Amherst,,USA,indie rock,2,,,,
They Might Be Giants,John Flansburgh,band,person,member_of,Lincoln,,USA,"alternative rock, geek rock",2,,,,
They Might Be Giants,John Linnell,band,person,member_of,Lincoln,,USA,"alternative rock, geek rock",2,,,,
They Might Be Giants,Hal Cragin,band,person,member_of,Lincoln,,USA,"alternative rock, geek rock",2,,,,
They Might Be Giants,Kurt Hoffman,band,person,member_of,Lincoln,,USA,"alternative rock, geek rock",2,,,,
They Might Be Giants,Dan Miller,band,person,member_of,Lincoln,,USA,"alternative rock, geek rock",2,,,,
Go Back Snowball,Kevin Fennell,band,person,member_of,,,USA,,2,,,,
Go Back Snowball,Mac McCaughan,band,person,member_of,,,USA,,2,,,,
Go Back Snowball,Robert Pollard,band,person,member_of,,,USA,,2,,,,
Go Back Snowball,John Shough,band,person,member_of,,,USA,,2,,,,
The Network,Billie Joe Armstrong,band,person,member_of,Berkeley,,USA,"new wave, pop punk",2,,,,
The Network,Mike Dirnt,band,person,member_of,Berkeley,,USA,"new wave, pop punk",2,,,,
The Network,Reto Peter,band,person,member_of,Berkeley,,USA,"new wave, pop punk",2,,,,
The Network,Tré Cool,band,person,member_of,Berkeley,,USA,"new wave, pop punk",2,,,,
The Network,Jason White,band,person,member_of,Berkeley,,USA,"new wave, pop punk",2,,,,
Deep Wound,Lou Barlow,band,person,member_of,Westfield,,USA,,2,,,,
Deep Wound,Scott Helland,band,person,member_of,Westfield,,USA,,2,,,,
Deep Wound,J Mascis,band,person,member_of,Westfield,,USA,,2,,,,
Fiend,Trevor Dunn,band,person,member_of,,,USA,,2,bass,,,
Fiend,Mike Patton,band,person,member_of,,,USA,,2,,,,
Fiend,John Wayne Law,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Billy Gould,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Jon Weiss,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Kimo Ball,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Jello Biafra,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Jason Willer,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Andrew Weiss,band,person,member_of,,,USA,,2,,,,
Jello Biafra and The Guantanamo School of Medicine,Paul Della Pelle,band,person,member_of,,,USA,,2,,,,
Dinosaur Jr.,Mike Johnson,band,person,member_of,Amherst,,USA,"alternative rock, indie rock",2,bass,,,
Dinosaur Jr.,Lou Barlow,band,person,member_of,Amherst,,USA,"alternative rock, indie rock",2,,,,
Dinosaur Jr.,J Mascis,band,person,member_of,Amherst,,USA,"alternative rock, indie rock",2,,,,
Dinosaur Jr.,Murph,band,person,member_of,Amherst,,USA,"alternative rock, indie rock",2,,,,
Stephen Malkmus and the Jicks,Janet Weiss,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,,,,
Stephen Malkmus and the Jicks,John Moen,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,drums,,,
Stephen Malkmus and the Jicks,Joanna Bolme,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,,,,
Stephen Malkmus and the Jicks,Mike Clark,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,guitar,,,
Stephen Malkmus and the Jicks,Heather Larimer,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,,,,
Stephen Malkmus and the Jicks,Stephen Malkmus,band,person,member_of,Portland,,USA,"alternative rock, rock and indie",2,,,,
Green Day,John Kiffmeyer,band,person,member_of,Berkeley,,USA,"punk rock, pop punk",2,,,,
Green Day,Billie Joe Armstrong,band,person,member_of,Berkeley,,USA,"punk rock, pop punk",2,,,,
Green Day,Mike Dirnt,band,person,member_of,Berkeley,,USA,"punk rock, pop punk",2,,,,
Green Day,Tré Cool,band,person,member_of,Berkeley,,USA,"punk rock, pop punk",2,,,,
Green Day,Jason White,band,person,member_of,Berkeley,,USA,"punk rock, pop punk",2,,,,
Ectoslavia,David Berman,band,person,member_of,,,,,2,,,,
Ectoslavia,Stephen Malkmus,band,person,member_of,,,,,2,,,,
Ectoslavia,James McNew,band,person,member_of,,,,,2,,,,
Ectoslavia,Bob Nastanovich,band,person,member_of,,,,,2,,,,
Ectoslavia,Gate Pratt,band,person,member_of,,,,,2,,,,
Operation Ivy,Tim Armstrong,band,person,member_of,Berkeley,,USA,"ska, punk",2,,,,
Operation Ivy,Matt Freeman,band,person,member_of,Berkeley,,USA,"ska, punk",2,,,,
Operation Ivy,Dave Mello,band,person,member_of,Berkeley,,USA,"ska, punk",2,,,,
Operation Ivy,Jesse Michaels,band,person,member_of,Berkeley,,USA,"ska, punk",2,,,,
Faith No More,Mike Bordin,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Roddy Bottum,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Billy Gould,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Joe Callahan,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Jake Smith,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Craig Shell,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Walter O’Brien,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Stew,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Paula Frazer,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Desmond Shea,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Courtney Love,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Mark Bowen,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Chuck Mosley,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Jim Martin,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,guitar,,,
Faith No More,Mike Patton,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Trey Spruance,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Dean Menta,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
Faith No More,Jon Hudson,band,person,member_of,San Francisco,,USA,"alternative metal, alternative rock",2,,,,
The Folk Implosion,Lou Barlow,band,person,member_of,Boston,,USA,usa,2,,,,
The Folk Implosion,John Davis,band,person,member_of,Boston,,USA,usa,2,,,,
The Folk Implosion,Imaad Wasif,band,person,member_of,Boston,,USA,usa,2,,,,
Shandi’s Addiction,Billy Gould,band,person,member_of,,,USA,,2,,,,
Shandi’s Addiction,Maynard James Keenan,band,person,member_of,,,USA,,2,,,,
Shandi’s Addiction,Tom Morello,band,person,member_of,,,USA,,2,,,,
Shandi’s Addiction,Brad Wilk,band,person,member_of,,,USA,,2,,,,
Nevermen,Tunde Adebimpe,band,person,member_of,,,USA,"art pop, electronic",2,,,,
Nevermen,doseone,band,person,member_of,,,USA,"art pop, electronic",2,,,,
Nevermen,Mike Patton,band,person,member_of,,,USA,"art pop, electronic",2,,,,
Classics of Love,Morgan Herrell,band,person,member_of,,,,punk rock,2,,,,
Classics of Love,Mike Huguenor,band,person,member_of,,,,punk rock,2,,,,
Classics of Love,Jesse Michaels,band,person,member_of,,,,punk rock,2,,,,
Hemophiliac,Ikue Mori,band,person,member_of,,,USA,"avant-garde, experimental",2,,,,
Hemophiliac,Mike Patton,band,person,member_of,,,USA,"avant-garde, experimental",2,,,,
Hemophiliac,John Zorn,band,person,member_of,,,USA,"avant-garde, experimental",2,,,,
MC50,Matt Cameron,band,person,member_of,,,USA,,2,drums,,,
MC50,Brendan Canty,band,person,member_of,,,USA,,2,,,,
MC50,Marcus Durant,band,person,member_of,,,USA,,2,,,,
MC50,Billy Gould,band,person,member_of,,,USA,,2,,,,
MC50,Wayne Kramer,band,person,member_of,,,USA,,2,,,,
MC50,Kim Thayil,band,person,member_of,,,USA,,2,guitar,,,
50 Foot Wave,Rob Ahlers,band,person,member_of,,,USA,"4ad, rock and indie",2,,,,
50 Foot Wave,Bernard Georges,band,person,member_of,,,USA,"4ad, rock and indie",2,,,,
50 Foot Wave,Kristin Hersh,band,person,member_of,,,USA,"4ad, rock and indie",2,,,,
The Crust Brothers,Andy Cohen,band,person,member_of,,,USA,,2,,,,
The Crust Brothers,Michael Dahlquist,band,person,member_of,,,USA,,2,,,,
The Crust Brothers,Stephen Malkmus,band,person,member_of,,,USA,,2,,,,
The Crust Brothers,Tim Midyett,band,person,member_of,,,USA,,2,,,,
Guided by Voices,Kevin Fennell,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Mitch Mitchell,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Dan Toohey,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,James Greer,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Don Depew,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,John Petkovic,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Dave Swanson,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Jim MacPherson,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Nick Mitchell,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Tobin Sprout,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Greg Demos,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Nate Farley,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Doug Gillard,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Kevin March,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Jon McCann,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Jim Pollard,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Robert Pollard,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Bruce Smith,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Guided by Voices,Tim Tobias,band,person,member_of,Dayton,,USA,"indie rock, american",2,,,,
Pinhead Gunpowder,Billie Joe Armstrong,band,person,member_of,Arcata,,USA,,2,,,,
Pinhead Gunpowder,Aaron Cometbus,band,person,member_of,Arcata,,USA,,2,,,,
Pinhead Gunpowder,John Quittner,band,person,member_of,Arcata,,USA,,2,,,,
Pinhead Gunpowder,Bill Schneider,band,person,member_of,Arcata,,USA,,2,,,,
Pinhead Gunpowder,Sarah Kirsch,band,person,member_of,Arcata,,USA,,2,,,,
Moonchild,Joey Baron,band,person,member_of,,,USA,,2,,,,
Moonchild,Trevor Dunn,band,person,member_of,,,USA,,2,bass,,,
Moonchild,John Medeski,band,person,member_of,,,USA,,2,,,,
Moonchild,Mike Patton,band,person,member_of,,,USA,,2,,,,
Moonchild,Marc Ribot,band,person,member_of,,,USA,,2,,,,
Moonchild,John Zorn,band,person,member_of,,,USA,,2,,,,
Crimpshrine,Tim Armstrong,band,person,member_of,Berkeley,,USA,american,2,,,,
Crimpshrine,Aaron Cometbus,band,person,member_of,Berkeley,,USA,american,2,,,,
Crimpshrine,Paul Curran,band,person,member_of,Berkeley,,USA,american,2,,,,
Crimpshrine,Jesse Michaels,band,person,member_of,Berkeley,,USA,american,2,,,,
Crimpshrine,Jeff Ott,band,person,member_of,Berkeley,,USA,american,2,,,,
Crimpshrine,Pete Rypins,band,person,member_of,Berkeley,,USA,american,2,,,,
The Hard Quartet,Emmett Kelly,band,person,member_of,,,USA,,2,,,,
The Hard Quartet,Stephen Malkmus,band,person,member_of,,,USA,,2,,,,
The Hard Quartet,Matt Sweeney,band,person,member_of,,,USA,,2,,,,
Dead Cross,Gabe Serbian,band,person,member_of,California,,USA,"thrash metal, crossover",2,,,,
Dead Cross,Michael Crain,band,person,member_of,California,,USA,"thrash metal, crossover",2,,,,
Dead Cross,Dave Lombardo,band,person,member_of,California,,USA,"thrash metal, crossover",2,drums,,,
Dead Cross,Mike Patton,band,person,member_of,California,,USA,"thrash metal, crossover",2,,,,
Dead Cross,Justin Pearson,band,person,member_of,California,,USA,"thrash metal, crossover",2,,,,
Witch,Dave Sweetapple,band,person,member_of,Brattleboro,,USA,"stoner rock, heavy psych",2,,,,
Witch,Graham Clise,band,person,member_of,Brattleboro,,USA,"stoner rock, heavy psych",2,,,,
Witch,J Mascis,band,person,member_of,Brattleboro,,USA,"stoner rock, heavy psych",2,,,,
Witch,Kyle Thomas,band,person,member_of,Brattleboro,,USA,"stoner rock, heavy psych",2,,,,
Witch,Asa Irons,band,person,member_of,Brattleboro,,USA,"stoner rock, heavy psych",2,,,,
Sleater-Kinney,Misty Farrell,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Toni Gogin,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Laura MacFarlane,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Carrie Brownstein,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Corin Tucker,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Janet Weiss,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
Sleater-Kinney,Angie Boylan,band,person,member_of,Olympia,,USA,"alternative rock, indie rock",2,,,,
NOFX,Erik Sandin,band,person,member_of,Los Angeles,,USA,"punk rock, skate punk",2,,,,
NOFX,Fat Mike,band,person,member_of,Los Angeles,,USA,"punk rock, skate punk",2,,,,
NOFX,Eric Melvin,band,person,member_of,Los Angeles,,USA,"punk rock, skate punk",2,,,,
NOFX,Steve Kidwiller,band,person,member_of,Los Angeles,,USA,"punk rock, skate punk",2,,,,
NOFX,El Hefe,band,person,member_of,Los Angeles,,USA,"punk rock, skate punk",2,,,,
CAKE,Shon Meckfessel,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Frank French,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Greg Brown,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Vincent DiFiore,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,John McCrea,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Gabriel Nelson,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Victor Damiani,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Todd Roper,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Xan McCurdy,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Pete McNeal,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Paulo Baldi,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Casey Lipka,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
CAKE,Daniel McCallum,band,person,member_of,Sacramento,,USA,"alternative rock, indie rock",2,,,,
Big Rig,Kevin Cross,band,person,member_of,San Francisco,,USA,,2,,,,
Big Rig,Jeremy Goody,band,person,member_of,San Francisco,,USA,,2,,,,
Big Rig,Jesse Michaels,band,person,member_of,San Francisco,,USA,,2,,,,
Big Rig,Doug Sangalang,band,person,member_of,San Francisco,,USA,,2,,,,
Codefendants,Ceschi,band,person,member_of,Berkeley,,USA,"folk punk, hip hop",2,,,,
Codefendants,Fat Mike,band,person,member_of,Berkeley,,USA,"folk punk, hip hop",2,,,,
